"country","fulladdress","galleryname","id","openinghours","lat","placeurl","gallery_img","city"
"Mexico","Londres 247, Del Carmen, Coyoacán, 04100 Ciudad de México, CDMX, Mexico","Frida Kahlo Museum
Museo Frida Kahlo",13109,"Wednesday 11 AM–6 PM
Thursday 9 AM–9 PM
Friday 10 AM–6 PM
Saturday 10 AM–6 PM
Sunday 10 AM–6 PM
Monday Closed
Tuesday 10 AM–6 PM",19.355214613648737,"https://www.museofridakahlo.org.mx/",,"Ciudad de México"
"Italy","Piazza Duomo, 19, 37121 Verona VR, Italy","Chapter Library of Verona
La Capitolare",13108,"Wednesday Closed
Thursday 10 AM–5:30 PM
Friday 10 AM–5:30 PM
Saturday 10 AM–5:30 PM
Sunday 10 AM–5:30 PM
Monday 10 AM–5:30 PM
Tuesday 10 AM–5:30 PM",45.4470951782725,"https://www.bibliotecacapitolare.it/",,"Verona "
"Italy","Piazza del Duomo, 18, 38122 Trento TN, Italy","Tridentine Diocesan Museum
Museo Diocesano Tridentino",13107,"Wednesday 10 AM–1 PM 2–6 PM
Thursday 10 AM–1 PM 2–6 PM
Friday 10 AM–1 PM 2–6 PM
Saturday 10 AM–1 PM 2–6 PM
Sunday 10 AM–1 PM 2–6 PM
Monday 10 AM–1 PM 2–6 PM
Tuesday Closed",46.06753378141908,"http://www.museodiocesanotridentino.it/",,"Trento "
"Italy","Via Arcivescovado, 5/A.U, 87064 Rossano CS, Italy","Museum of the Diocese and the Rossano Codex
Museo Diocesano e del Codex",13106,"Wednesday 9:30 AM–12:30 PM 3–6 PM
Thursday 9:30 AM–12:30 PM 3–6 PM
Friday 9:30 AM–12:30 PM 3–6 PM
Saturday 9:30 AM–12:30 PM 3–6 PM
Sunday 10 AM–12 PM 4–6 PM
Monday Closed
Tuesday 9:30 AM–12:30 PM 3–6 PM",39.574891807943615,"http://www.museocodexrossano.it/",,"Rossano "
"Italy","Via Gasparo da Salò, 13, 25122 Brescia BS, Italy","Diocesan Museum of Brescia
Museo Diocesano di Brescia",13105,"Wednesday Closed
Thursday 10 AM–12 PM 3–6 PM
Friday 10 AM–12 PM 3–6 PM
Saturday 10 AM–6 PM
Sunday 10 AM–6 PM
Monday 10 AM–12 PM 3–6 PM
Tuesday Closed",45.541237171583084,"https://museodiocesano.brescia.it/",,"Brescia "
"Italy","bastione medievale, Piazza Libertà, 2, 92019 Sciacca AG, Italy","Museo Diffuso dei 5 Sensi Sciacca",13104,"Wednesday 9 AM–1 PM 4–7 PM
Thursday 9 AM–1 PM 4–7 PM
Friday 9 AM–1 PM 4–7 PM
Saturday 9 AM–1 PM
Sunday Closed
Monday 9 AM–1 PM 4–7 PM
Tuesday 9 AM–1 PM 4–7 PM",37.50872842933363,"http://www.sciacca5sensi.it/",,"Sciacca "
"Mexico","Museo 150, San Pablo Tepetlapa, Coyoacán, 04620 Ciudad de México, CDMX, Mexico","Museo Anahuacalli",13103,"Wednesday 11 AM–5:30 PM
Thursday 11 AM–5:30 PM
Friday 11 AM–5:30 PM
Saturday 11 AM–5:30 PM
Sunday 11 AM–5:30 PM
Monday Closed
Tuesday 11 AM–5:30 PM",19.3232365461432,"http://www.museoanahuacalli.org.mx/",,"Ciudad de México"
"Italy","Via Andrea Costa, 29, 21052 Busto Arsizio VA, Italy","Fondazione Bandera Per L'Arte",13102,"Wednesday 9 AM–12 PM 2:30–5:30 PM
Thursday 4–7 PM
Friday 4–7 PM
Saturday 4–7 PM
Sunday 4–7 PM
Monday 9 AM–12 PM 2:30–5:30 PM
Tuesday 9 AM–12 PM 2:30–5:30 PM",45.61105060155196,"http://www.fondazionebandera.it/",,"Busto Arsizio"
"Italy","Via Alessandro Turco, 63, 88100 Catanzaro CZ, Italy","Marca - Museo delle arti di Catanzaro",13101,"Wednesday 9:30 AM–1 PM 3:30–8 PM
Thursday 9:30 AM–1 PM 3:30–8 PM
Friday 9:30 AM–1 PM 3:30–8 PM
Saturday 9:30 AM–1 PM 3:30–8 PM
Sunday 9:30 AM–1 PM
Monday Closed
Tuesday 9:30 AM–1 PM 3:30–8 PM",38.91047461222463,"https://cultura.gov.it/luogo/marca-museo-delle-arti-catanzaro",,"Catanzaro "
"Italy","Largo Alessandro Pertini, 4, 16123 Genova GE, Italy","Museo dell'Accademia Ligustica di Belle Arti",13100,"Wednesday 2:30–6:30 PM
Thursday 2:30–6:30 PM
Friday 2:30–6:30 PM
Saturday 10:30 AM–6:30 PM
Sunday 10:30 AM–6:30 PM
Monday Closed
Tuesday 2:30–6:30 PM",44.407648677200136,"https://museo.accademialigustica.it/",,"Genova "
"Italy","Piazza Duomo, 11, 18100 Imperia IM, Italy","Museo del Presepe e Pinacoteca Civica",13098,"by appointment",43.875298210409674,"https://www.imperiaexperience.it/it/cultura/poi.html?id=24257:museo-del-presepe-e-pinacoteca-civica",,"Imperia "
"Chile","Cam. A Rinconada 700, Maipú, Región Metropolitana, Chile","Museo del Carmen de Maipú",13097,"Tuesday 10 AM–2 PM 3–6 PM
Wednesday 10 AM–2 PM 3–6 PM
Thursday 10 AM–2 PM 3–6 PM
Friday 10 AM–2 PM 3–6 PM
Saturday 10 AM–2 PM 3–6 PM
Sunday Closed
Monday Closed",-33.510499630105684,"http://museodelcarmen.cl/",,"Maipú"
"Puerto Rico","C. Beneficencia, San Juan, 00901, Puerto Rico","Museo de las Americas",13096,"Tuesday 9 AM–12 PM 1–4 PM
Wednesday 9 AM–12 PM 1–4 PM
Thursday 9 AM–12 PM 1–4 PM
Friday 9 AM–12 PM 1–4 PM
Saturday 11 AM–4 PM
Sunday 11 AM–4 PM
Monday Closed",18.467774664109903,"http://www.museolasamericas.org/",,"San Juan"
"United States","861 Santa Fe Dr, Denver, CO 80204, United States","Museo de las Americas",13095,"Tuesday 12–6 PM
Wednesday 12–6 PM
Thursday 12–6 PM
Friday 12–6 PM
Saturday 12–5 PM
Sunday 12–5 PM
Monday Closed",39.73009397294044,"http://www.museo.org/",,"Denver"
"Chile","P.º Yugoslavo 176, Valparaíso, Chile","Baburizza Palace
Palacio Baburizza",13094,"Tuesday 10 AM–6 PM
Wednesday 10 AM–6 PM
Thursday 10 AM–6 PM
Friday 10 AM–6 PM
Saturday 10 AM–6 PM
Sunday 10 AM–6 PM
Monday Closed",-33.040217633436185,"http://www.museobaburizza.cl/",,"Valparaíso"
"Colombia","Cl. 24 #6-00, Bogotá, Colombia","Bogotá Museum of Modern Art MAMBO
Museo de Arte Moderno de Bogotá MAMBO",13093,"Tuesday 10 AM–6 PM
Wednesday 10 AM–6 PM
Thursday 10 AM–6 PM
Friday 10 AM–6 PM
Saturday 10 AM–6 PM
Sunday 12–5 PM
Monday Closed",4.610456033293629,"http://www.mambogota.com/",,"Bogotá"
"Chile","Parque Municipal de Castro Castro, Chiloé, Castro, Los Lagos, Chile","Museo de Arte Moderno Chiloé",13092,"Tuesday 10:30 AM–5 PM
Wednesday 10:30 AM–5 PM
Thursday 10:30 AM–5 PM
Friday 10:30 AM–5 PM
Saturday 10:30 AM–5 PM
Sunday 10:30 AM–5 PM
Monday Closed",-42.461097091723325,"http://www.mamchiloe.cl/",,"Los Lago"
"Puerto Rico","299 Avenida José de Diego, San Juan, 00909, Puerto Rico","Museo de Arte de Puerto Rico",13091,"Tuesday Closed
Wednesday 10 AM–5 PM
Thursday 10 AM–8 PM
Friday 10 AM–5 PM
Saturday 10 AM–5 PM
Sunday 11 AM–5 PM
Monday Closed",,"https://www.mapr.org/",,"San Juan"
"Puerto Rico","2325 Las Américas Ave, Ponce, 00717, Puerto Rico","Museo de Arte de Ponce",13090,"by appointment",18.00437651347381,"https://museoarteponce.org/",,"Ponce"
"Puerto Rico","1220 Ave. Ponce de León Esq. R.H. Todd Pda 18, San Juan, 00907, Puerto Rico","Museo de Arte Contemporáneo de Puerto Rico",13089,"Tuesday Closed
Wednesday 11 AM–5 PM
Thursday 11 AM–5 PM
Friday 11 AM–5 PM
Saturday 11 AM–5 PM
Sunday 11 AM–5 PM
Monday Closed",18.45017623042557,"https://www.museomac.org/",,"San Juan"
"Peru","Av. Almte. Miguel Grau 1511, Barranco 15063, Peru","Lima Museum of Contemporary Art
Museo de Arte Contemporáneo - Lima",13088,"Tuesday 10 AM–6:30 PM
Wednesday 10 AM–6:30 PM
Thursday 10 AM–6:30 PM
Friday 10 AM–6:30 PM
Saturday 10 AM–6:30 PM
Sunday 10 AM–6:30 PM
Monday Closed",-12.13672541783883,"http://www.maclima.pe/",,"Barranco "
"Mexico","Av. Revolución 1608, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX, Mexico","Arte Carrillo Gil Museum
Museo de Arte Carrillo Gil (MACG) | INBA",13087,"Tuesday 10 AM–6 PM
Wednesday 10 AM–6 PM
Thursday 10 AM–6 PM
Friday 10 AM–6 PM
Saturday 10 AM–6 PM
Sunday 10 AM–6 PM
Monday Closed",19.34935261157064,"http://www.museodeartecarrillogil.inba.gob.mx/",,"México"
"Italy","Via Rocciamelone, 7c, 10143 Torino TO, Italy","MAU - Museum of Urban Art
MAU - Museo di Arte Urbana",13086,"Tuesday Open 24 hours
Wednesday Open 24 hours
Thursday Open 24 hours
Friday Open 24 hours
Saturday Open 24 hours
Sunday Open 24 hours
Monday Open 24 hours",45.08165987829409,"http://www.museoarteurbana.it/",,"Torino "
"Italy","Via Roma, 9, 34015 Muggia TS, Italy","Museo d'Arte Moderna Ugo Carà",13085,"Tuesday Closed
Wednesday Closed
Thursday 10 AM–12 PM 5–7 PM
Friday 10 AM–12 PM 5–7 PM
Saturday 10 AM–12 PM 5–7 PM
Sunday 10 AM–12 PM
Monday Closed",45.60321524657767,"https://www.museougocara.eu/",,"Muggia "
"Italy","Via Quintino Sella, 4, 20121 Milano MI, Italy","Museo d'Arte e Scienza",13084,"Tuesday 2–6 PM
Wednesday 10 AM–6 PM
Thursday 2–6 PM
Friday 10 AM–6 PM
Saturday Closed
Sunday Closed
Monday 10 AM–6 PM",45.4703033409652,"http://museoartescienza.com/",,"Milano "
"Italy","2 Piazza Gilbert Chabrol Savona, Via Pia, 22, 17100 Savona SV, Italy","Pinacoteca Civica",13083,"Tuesday Closed
Wednesday Closed
Thursday 3–7 PM
Friday 10 AM–7 PM
Saturday 10 AM–6 PM
Sunday 10 AM–2 PM
Monday Closed",44.30875111511505,"http://musa.savona.it/pinacoteca/",,"Savona "
"Italy","Piazza Castello, 20121 Milano MI, Italy","Museum of Ancient Art
Museo d’Arte Antica - Castello Sforzesco",13082,"Tuesday 10 AM–5:30 PM
Wednesday 10 AM–5:30 PM
Thursday 10 AM–5:30 PM
Friday 10 AM–5:30 PM
Saturday 10 AM–5:30 PM
Sunday 10 AM–5:30 PM
Monday Closed",45.47066107695939,"https://www.milanocastello.it/it/cosa-vedere/i-musei-del-castello-sforzesco/museo-d-arte-antica",,"Milano "
"Italy","Via Antonio Piga Sacerdote, 9, 07100 Sassari SS, Italy","MASEDU Museum",13081,"by appointment",40.73425092480128,"https://www.instagram.com/explore/locations/589178021130807/museo-darte-contemporanea-masedu/",,"Sassari "
"Italy","Piazza Vittorio Emanuele, 8, 62010 Morrovalle MC, Italy","Palazzo Lazzarini",13080,"by appointment",43.314689575820765,"https://www.regione.marche.it/Regione-Utile/Cultura/Ricerca-Musei/Id/140/MORROVALLE-Museo-Civico-Pinacoteca-Palazzo-Lazzarini",,"Morrovalle "
"Italy","Piazza Ottinetti, 10015 Ivrea TO, Italy","Municipal Museum Pier Alessandro Garda
Museo Civico Pier Alessandro Garda",13079,"Tuesday 9 AM–1 PM 3–6 PM
Wednesday 9 AM–1 PM 3–6 PM
Thursday 9 AM–1 PM 3–6 PM
Friday 9 AM–1 PM 3–6 PM
Saturday 9 AM–1 PM 3–6 PM
Sunday 9 AM–1 PM 3–6 PM
Monday Closed",45.467603785700426,"http://www.museogardaivrea.it/",,"Ivrea "
"Italy","Via Bernardo Clesio, 5, 38122 Trento TN, Italy","Museo Castello del Buonconsiglio",13078,"Tuesday 10 AM–6 PM
Wednesday 10 AM–6 PM
Thursday 10 AM–6 PM
Friday 10 AM–9 PM
Saturday 10 AM–6 PM
Sunday 10 AM–6 PM
Monday Closed",46.07150498048936,"http://www.buonconsiglio.it/",,"Trento "
"Italy","Via Capoluogo, 1, 52033 Caprese Michelangelo AR, Italy","Birth House of Michelangelo Buonarroti Museum
Museo Casa Natale di Michelangelo Buonarroti",13077,"Tuesday Closed
Wednesday Closed
Thursday Closed
Friday Closed
Saturday 10 AM–1 PM 3–5:30 PM
Sunday 10 AM–1 PM 3–5:30 PM
Monday Closed",43.64431695565775,"https://www.casanatalemichelangelo.it/",,"Caprese Michelangelo"
"Spain","Plaza Carmen Thyssen, Calle Compañía, 29008 Málaga, Spain","Museo Carmen Thyssen Málaga",13076,"Tuesday 10 AM–8 PM
Wednesday 10 AM–8 PM
Thursday 10 AM–8 PM
Friday 10 AM–8 PM
Saturday 10 AM–8 PM
Sunday 10 AM–8 PM
Monday Closed",36.7214417251767,"https://carmenthyssenmalaga.org/",,"Málaga"
"Italy","Via della Croce, 6, 48018 Faenza RA, Italy","Museo Carlo Zauli",13075,"Tuesday 2–5 PM
Wednesday 10 AM–1 PM
Thursday 2–5 PM
Friday 10 AM–1 PM
Saturday 10 AM–1 PM
Sunday Closed
Monday Closed",44.28747966455512,"http://www.museozauli.it/",,"Faenza "
"Italy","Via Antonio Borgogna, 4, 13100 Vercelli VC, Italy","Museo Francesco Borgogna
Museo Borgogna",13074,"Tuesday Closed
Wednesday Closed
Thursday 1:30–5:30 PM
Friday 2:30–5:30 PM
Saturday 11 AM–6 PM
Sunday 11 AM–6 PM
Monday Closed",45.325639707012556,"http://www.museoborgogna.it/",,"Vercelli "
"Chile","Parque Potrerillos - Alcalde Prieto Nieto 500, 2571929 Viña del Mar, Valparaíso, Chile","Artequin Museum Vina del Mar
Museo Artequin Viña del Mar",13073,"Tuesday 9 AM–2 PM 3–5 PM
Wednesday 9 AM–2 PM 3–5 PM
Thursday 9 AM–2 PM 3–5 PM
Friday 9 AM–2 PM 3–5 PM
Saturday 10 AM–2 PM 3–6 PM
Sunday 10 AM–2 PM 3–6 PM
Monday Closed",-33.02900997711197,"http://www.artequinvina.cl/",,"Valparaíso"
"Spain","Gibraltar, 14, 37008 Salamanca, Spain","Museo Art Nouveau y Art Déco - Casa Lis
Casa Lis (Museo de Art Déco y Art Nouveau)",13072,"Tuesday 11 AM–5 PM
Wednesday 11 AM–5 PM
Thursday 11 AM–5 PM
Friday 11 AM–5 PM
Saturday 11 AM–8 PM
Sunday 11 AM–3 PM
Monday 11 AM–5 PM",40.95972125454664,"http://www.museocasalis.org/",,"Salamanca"
"Croatia","Trg Republike Hrvatske 10, 10000, Zagreb, Croatia","Museum of Arts and Crafts
Muzej za umjetnost i obrt",13071,"by appointment",45.80936519516757,"http://www.muo.hr/",,"Zagreb"
"Italy","Piazza della Cittadella, 29, 29121 Piacenza PC, Italy","Musei Civici di Palazzo Farnese",13070,"Tuesday 10 AM–1 PM 3–6 PM
Wednesday 10 AM–1 PM 3–6 PM
Thursday 10 AM–1 PM 3–6 PM
Friday 10 AM–1 PM 3–6 PM
Saturday 10 AM–6 PM
Sunday 10 AM–6 PM
Monday Closed",45.05593660491564,"https://www.palazzofarnese.piacenza.it/",,"Piacenza "
"Italy","P.za Garibaldi, 34, 36061 Bassano del Grappa VI, Italy","Museo Civico di Bassano",13069,"Tuesday Closed
Wednesday 10 AM–7 PM
Thursday 10 AM–7 PM
Friday 10 AM–7 PM
Saturday 10 AM–7 PM
Sunday 10 AM–7 PM
Monday 10 AM–7 PM",45.76654211922746,"http://www.museibassano.it/",," Bassano del Grappa V"
"France","Pl. des Unterlinden, 68000 Colmar, France","Musée Unterlinden",13068,"Tuesday Closed
Wednesday 9 AM–6 PM
Thursday 9 AM–6 PM
Friday 9 AM–6 PM
Saturday 9 AM–6 PM
Sunday 9 AM–6 PM
Monday 9 AM–6 PM",48.079466271917305,"https://www.musee-unterlinden.com/",,"Colmar"
"France","Palais de la Berbie, Pl. Sainte-Cécile, 81000 Albi, France","Musée Toulouse-Lautrec",13067,"Tuesday 10 AM–12:30 PM 2–6 PM
Wednesday 10 AM–12:30 PM 2–6 PM
Thursday 10 AM–12:30 PM 2–6 PM
Friday 10 AM–12:30 PM 2–6 PM
Saturday 10 AM–12:30 PM 2–6 PM
Sunday 10 AM–12:30 PM 2–6 PM
Monday Closed",43.92921044685022,"https://musee-toulouse-lautrec.com/",,"Albi"
"France","2 Av. de la Marseillaise, 67000 Strasbourg, France","Tomi Ungerer Museum-International Illustration Centre
Musée Tomi Ungerer-Centre international de l'Illustration",13066,"Tuesday 10 AM–1 PM 2–6 PM
Wednesday 10 AM–1 PM 2–6 PM
Thursday 10 AM–1 PM 2–6 PM
Friday 10 AM–1 PM 2–6 PM
Saturday 10 AM–6 PM
Sunday 10 AM–6 PM
Monday Closed",48.58571059640221,"http://www.musees.strasbourg.eu/musee-tomi-ungerer",,"Strasbourg"
"France","77 Rue de Varenne, 75007 Paris, France","Musée Rodin",13065,"Tuesday 10 AM–6:30 PM
Wednesday 10 AM–6:30 PM
Thursday 10 AM–6:30 PM
Friday 10 AM–5:30 PM
Saturday 10 AM–6:30 PM
Sunday 10 AM–6:30 PM
Monday Closed",48.85534380191233,"https://www.musee-rodin.fr/",,"Paris"
"France","146 Av. de la Plage, 34410 Sérignan, France","Musée régional d'art contemporain Occitanie",13064,"Tuesday 10 AM–6 PM
Wednesday 10 AM–6 PM
Thursday 10 AM–6 PM
Friday 10 AM–6 PM
Saturday 1–6 PM
Sunday 1–6 PM
Monday Closed",43.28030481581766,"http://mrac.laregion.fr/",,"Sérignan"
"Belgium","Rue de Fer 24, 5000 Namur, Belgium","TreM.a - Musée des Arts anciens",13063,"Tuesday 10 AM–6 PM
Wednesday 10 AM–6 PM
Thursday 10 AM–6 PM
Friday 10 AM–6 PM
Saturday 10 AM–6 PM
Sunday 10 AM–6 PM
Monday Closed",50.465585085983285,"http://www.province.namur.be/trema",,"Namur"
"Canada","179 Grande Allée O, Québec, QC G1R 2H1, Canada","Musée national des beaux-arts du Québec",13062,"Tuesday 10 AM–5 PM
Wednesday 10 AM–9 PM
Thursday 10 AM–5 PM
Friday 10 AM–5 PM
Saturday 10 AM–5 PM
Sunday 10 AM–5 PM
Monday Closed",46.801084133107615,"http://www.mnbaq.org/",,"Québec"
"France","8Bis Pl. Winston Churchill, 87000 Limoges, France","Musée national Adrien Dubouché",13061,"Tuesday Closed
Wednesday 10 AM–12:30 PM 2–5:45 PM
Thursday 10 AM–12:30 PM 2–5:45 PM
Friday 10 AM–12:30 PM 2–5:45 PM
Saturday 10 AM–12:30 PM 2–5:45 PM
Sunday 10 AM–12:30 PM 2–5:45 PM
Monday 10 AM–12:30 PM 2–5:45 PM",45.83245569739889,"https://www.musee-adriendubouche.fr/",,"Limoges"
"France","Place Marcel Michaud, 69400 Villefranche-sur-Saône, France","Museum Paul Dini
Musée municipal Paul-Dini",13060,"Tuesday Closed
Wednesday 1:30–6 PM
Thursday 10 AM–12:30 PM 1:30–6 PM
Friday 10 AM–12:30 PM 1:30–6 PM
Saturday 2:30–6 PM
Sunday 2:30–6 PM
Monday Closed",45.99088502682559,"http://www.musee-paul-dini.com/",,"Villefranche-sur-Saône"
"France","89 Rue des Étrangers, 33300 Bordeaux, France","Musée Mer Marine",13059,"Tuesday 1–6 PM
Wednesday 1–6 PM
Thursday 1–6 PM
Friday 1–6 PM
Saturday 10:30 AM–6 PM
Sunday 10:30 AM–6 PM
Monday Closed",44.86756055471706,"https://www.mmmbordeaux.com/",,"Bordeaux"
"France","15 Pl. du Champ de Foire, 22400 Lamballe-Armor, France","Museum Mathurin Méheut",13058,"Tuesday 2–5:30 PM
Wednesday 2–5:30 PM
Thursday 2–5:30 PM
Friday 2–5:30 PM
Saturday 10 AM–12:30 PM 2–6 PM
Sunday Closed
Monday Closed",48.47039217476577,"http://www.musee-meheut.fr/",,"Lamballe-Armor,"
"France","2 Rue Louis Boilly, 75016 Paris, France","Musée Marmottan Monet",13057,"Tuesday 10 AM–6 PM
Wednesday 10 AM–6 PM
Thursday 10 AM–9 PM
Friday 10 AM–6 PM
Saturday 10 AM–6 PM
Sunday 10 AM–6 PM
Monday Closed",48.859295804548076,"http://www.marmottan.fr/",,"Paris"
"Switzerland","Av. de la Gare 2, 1800 Vevey, Switzerland","Musée Jenisch",13056,"Tuesday 11 AM–6 PM
Wednesday 11 AM–6 PM
Thursday 11 AM–6 PM
Friday 11 AM–6 PM
Saturday 11 AM–6 PM
Sunday 11 AM–6 PM
Monday Closed",46.461510667223095,"http://www.museejenisch.ch/",,"Vevey"
"France","23 Quai Maréchal de Lattre de Tassigny, 34200 Sète, France","International Museum of Modest Arts
Musée International des Arts Modestes",13055,"Tuesday 9:30 AM–12 PM 2–6 PM
Wednesday 9:30 AM–12 PM 2–6 PM
Thursday 9:30 AM–12 PM 2–6 PM
Friday 9:30 AM–12 PM 2–6 PM
Saturday 9:30 AM–12 PM 2–6 PM
Sunday 9:30 AM–12 PM 2–6 PM
Monday Closed",43.406099881077225,"https://miam.org/",,"Sète"
"France","23 Av. de Fabron, 06200 Nice, France","Musée d'Art Naïf Anatole Jakovsky",13054,"Tuesday Closed
Wednesday 10 AM–12:30 PM 1:30–6 PM
Thursday 10 AM–12:30 PM 1:30–6 PM
Friday 10 AM–12:30 PM 1:30–6 PM
Saturday 10 AM–12:30 PM 1:30–6 PM
Sunday 10 AM–12:30 PM 1:30–6 PM
Monday 10 AM–12:30 PM 1:30–6 PM",43.68626241932831,"http://www.nice.fr/fr/culture/musees-et-galeries/musee-d-art-naif",,"Nice"
"France","6 Pl. d'Iéna, 75116 Paris, France","Musée national des arts asiatiques - Guimet",13053,"Tuesday Closed
Wednesday 10 AM–6 PM
Thursday 10 AM–6 PM
Friday 10 AM–6 PM
Saturday 10 AM–6 PM
Sunday 10 AM–6 PM
Monday 10 AM–6 PM",48.865141354155035,"https://www.guimet.fr/",,"Paris"
"France","39 Bd Bonne Nouvelle, 34000 Montpellier, France","Musée Fabre",13052,"Tuesday 11 AM–6 PM
Wednesday 11 AM–6 PM
Thursday 11 AM–6 PM
Friday 11 AM–6 PM
Saturday 11 AM–6 PM
Sunday 11 AM–6 PM
Monday Closed",43.6118337505387,"https://www.museefabre.fr/",,"Montpellier"
"France","Pl. de L Hôtel de ville, 32600 L'Isle-Jourdain, France","Musée européen d'art campanaire
Musée d'Art Campanaire de L'Isle-Jourdain",13051,"Tuesday 10 AM–12 PM 2–6 PM
Wednesday 10 AM–12 PM 2–6 PM
Thursday 10 AM–12 PM 2–6 PM
Friday 10 AM–12 PM 2–6 PM
Saturday 10 AM–12 PM 2–6 PM
Sunday Closed
Monday Closed",43.61311435777463,"http://www.mairie-islejourdain.fr/musee-europeen-art-campanaire",,"L'Isle-Jourdain"
"France","37 Quai Jacques Chirac, 75007 Paris, France","Musée du quai Branly - Jacques Chirac",13050,"Tuesday 10:30 AM–7 PM
Wednesday 10:30 AM–7 PM
Thursday 10:30 AM–10 PM
Friday 10:30 AM–7 PM
Saturday 10:30 AM–7 PM
Sunday 10:30 AM–7 PM
Monday Closed",48.860921937531735,"https://www.quaibranly.fr/fr/",,"Paris"
"France","Rte du Château, 76116 Martainville-Épreville, France","Castle Martainville
Château de Martainville / Musée des Traditions et Arts Normands",13049,"Tuesday Closed
Wednesday 10 AM–12:30 PM 2–5 PM
Thursday 10 AM–12:30 PM 2–5 PM
Friday 10 AM–12:30 PM 2–5 PM
Saturday 10 AM–12:30 PM 2–5 PM
Sunday 2–5:30 PM
Monday 10 AM–12:30 PM 2–5 PM",49.45847303649968,"http://www.chateaudemartainville.fr/",,"Martainville-Épreville"
"Senegal","Dakar, Senegal","The Museum of Black Civilisations
Musée des Civilisations noires",13048,"Tuesday 10 AM–7 PM
Wednesday 10 AM–7 PM
Thursday 10 AM–7 PM
Friday 10 AM–7 PM
Saturday 10 AM–7 PM
Sunday 10 AM–7 PM
Monday Closed",14.677351251464156,"https://mcn.sn/",,"Dakar"
"France","33 Av. des Baumettes, 06000 Nice, France","Musée des Beaux-Arts de Nice",13047,"Tuesday 11 AM–6 PM
Wednesday 11 AM–6 PM
Thursday 11 AM–6 PM
Friday 11 AM–6 PM
Saturday 11 AM–6 PM
Sunday 11 AM–6 PM
Monday Closed",43.69455019632891,"http://www.musee-beaux-arts-nice.org/",,"Nice"
"France","Cour carrée de la Dentelle, 61000 Alençon, France","Museum of Fine Arts and Lace
Musée des Beaux Arts et de la Dentelle",13046,"Tuesday 10 AM–12 PM 2–6 PM
Wednesday 10 AM–12 PM 2–6 PM
Thursday 10 AM–12 PM 2–6 PM
Friday 10 AM–12 PM 2–6 PM
Saturday 10 AM–12:30 PM 1:30–6 PM
Sunday 10 AM–12:30 PM 1:30–6 PM
Monday Closed",48.43162864257941,"http://museedentelle.cu-alencon.fr/",,"Alençon"
"Belgium","Rue Renier 17, 4800 Verviers, Belgium","Musée des Beaux-Arts et de la Céramique",13045,"Tuesday Closed
Wednesday 10 AM–5 PM
Thursday Closed
Friday 10 AM–5 PM
Saturday 10 AM–5 PM
Sunday 10 AM–5 PM
Monday Closed",50.59545760121031,"https://musees.verviers.be/",,"Verviers"
"France","22 Rue Anatole France, 42300 Roanne, France","Joseph-Déchelette Museum
Musée Joseph Déchelette",13044,"Tuesday Closed
Wednesday 10 AM–12 PM 2–6 PM
Thursday 10 AM–12 PM 2–6 PM
Friday 10 AM–12 PM 2–6 PM
Saturday 2–6 PM
Sunday 2–6 PM
Monday 10 AM–12 PM 2–6 PM",46.03492613269396,"http://www.museederoanne.fr/",,"Roanne"
"France","Pl. de Miremont, 38200 Vienne, France","Museum of Fine Arts and Archeology of Vienne
Musée des Beaux-Arts et d'Archéologie de Vienne",13043,"Tuesday 1–5:30 PM
Wednesday 1–5:30 PM
Thursday 1–5:30 PM
Friday 1–5:30 PM
Saturday 1–5:30 PM
Sunday 1–5:30 PM
Monday Closed",45.52401469516398,"https://www.vienne-condrieu.com/patrimoine-culturel/musee-des-beaux-arts-et-darcheologie-vienne/",,"Vienne"
"France","Pl. Alexandre Godart, 51000 Châlons-en-Champagne, France","Musée des Beaux-Arts et d'Archéologie de Châlons-en-Champagne",13042,"Tuesday Closed
Wednesday 10 AM–6 PM
Thursday 10 AM–6 PM
Friday 10 AM–6 PM
Saturday 10 AM–6 PM
Sunday 10 AM–6 PM
Monday 10 AM–6 PM",48.95648282789021,"https://musees.chalonsenchampagne.fr/musees",,"Châlons-en-Champagne"
"France","Bd Watteau, 59300 Valenciennes, France","Museum of Fine Arts in Valenciennes
Musée des Beaux-Arts de Valenciennes",13041,"by appointment",50.35767218465744,"http://musee.valenciennes.fr/",,"Valenciennes"
"Spain","C/ de Sant Pius V, 9, La Saïdia, 46010 València, Valencia, Spain","Museo de Bellas Artes de Valencia",13040,"Tuesday 10 AM–8 PM
Wednesday 10 AM–8 PM
Thursday 10 AM–8 PM
Friday 10 AM–8 PM
Saturday 10 AM–8 PM
Sunday 10 AM–8 PM
Monday Closed",39.47902291100245,"https://museobellasartesvalencia.gva.es/",,"Valencia"
"France","1 Rue Chrestien de Troyes, 10000 Troyes, France","Museum of Fine Arts and Archeology
Musée Saint-Loup (Beaux-Arts et archéologie, Muséum d'histoire naturelle)",13039,"Tuesday Closed
Wednesday 10 AM–1 PM 2–5 PM
Thursday 10 AM–1 PM 2–5 PM
Friday 10 AM–1 PM 2–5 PM
Saturday 10 AM–1 PM 2–5 PM
Sunday 10 AM–1 PM 2–5 PM
Monday 10 AM–1 PM 2–5 PM",48.3009222200792,"https://www.musees-troyes.com/",,"Troyes"
